word_count,char_count,char_div4
183,1339,334.75
209,1646,411.5
103,679,169.75
269,1630,407.5
6,26,6.5
46,303,75.75
80,490,122.5
67,444,111.0
106,746,186.5
23,155,38.75
124,871,217.75
21,141,35.25
109,794,198.5
11,76,19.0
89,649,162.25
99,728,182.0
25,219,54.75
98,668,167.0
30,219,54.75
17,135,33.75
15,112,28.0
29,178,44.5
8,66,16.5
21,108,27.0
23,154,38.5
20,149,37.25
15,108,27.0
181,1024,256.0
316,1737,434.25
42,327,81.75
7,34,8.5
201,1158,289.5
94,575,143.75
385,2200,550.0
384,2156,539.0
91,526,131.5
94,311,77.75
1,31,7.75
377,2335,583.75
49,311,77.75
137,1362,340.5
135,863,215.75
69,351,87.75
242,1299,324.75
155,906,226.5
148,780,195.0
70,378,94.5
9,61,15.25
142,786,196.5
80,523,130.75
98,596,149.0
12,55,13.75
68,391,97.75
114,676,169.0
150,865,216.25
116,677,169.25
98,632,158.0
109,637,159.25
181,1001,250.25
150,867,216.75
263,1686,421.5
61,575,143.75
34,349,87.25
51,357,89.25
14,90,22.5
12,91,22.75
48,322,80.5
112,649,162.25
338,1946,486.5
270,1559,389.75
192,1222,305.5
9,59,14.75
64,378,94.5
164,942,235.5
106,652,163.0
121,656,164.0
145,787,196.75
214,1149,287.25
163,875,218.75
147,777,194.25
234,1254,313.5
260,1432,358.0
154,836,209.0
154,940,235.0
182,1141,285.25
150,882,220.5
365,1845,461.25
136,910,227.5
22,126,31.5
22,131,32.75
17,115,28.75
221,1443,360.75
148,985,246.25
170,1062,265.5
212,1207,301.75
192,1215,303.75
304,1942,485.5
48,323,80.75
94,577,144.25
8,50,12.5
117,721,180.25
258,1711,427.75
126,718,179.5
78,406,101.5
47,293,73.25
10,55,13.75
32,188,47.0
23,116,29.0
160,885,221.25
127,763,190.75
1,1,0.25
27,190,47.5
161,926,231.5
187,1117,279.25
122,759,189.75
75,493,123.25
58,395,98.75
60,414,103.5
132,867,216.75
98,634,158.5
99,582,145.5
6,53,13.25
7,34,8.5
2,10,2.5
7,32,8.0
103,662,165.5
28,151,37.75
158,1023,255.75
350,1920,480.0
238,1197,299.25
18,88,22.0
13,71,17.75
175,852,213.0
146,834,208.5
97,645,161.25
108,745,186.25
152,838,209.5
12,65,16.25
1,141,35.25
7,32,8.0
12,58,14.5
1,17,4.25
134,797,199.25
157,995,248.75
114,636,159.0
64,303,75.75
65,363,90.75
220,1422,355.5
238,1588,397.0
112,657,164.25
57,361,90.25
63,403,100.75
106,627,156.75
58,251,62.75
39,222,55.5
36,214,53.5
82,451,112.75
159,1018,254.5
14,94,23.5
28,153,38.25
40,200,50.0
98,602,150.5
37,192,48.0
37,192,48.0
25,143,35.75
122,724,181.0
6,45,11.25
22,174,43.5
109,675,168.75
64,409,102.25
55,363,90.75
56,350,87.5
68,523,130.75
130,967,241.75
87,611,152.75
136,1005,251.25
36,208,52.0
51,396,99.0
8,51,12.75
8,51,12.75
51,445,111.25
6,25,6.25
91,420,105.0
239,1310,327.5
202,1205,301.25
113,629,157.25
124,766,191.5
128,766,191.5
161,1034,258.5
564,3379,844.75
80,467,116.75
48,333,83.25
55,281,70.25
38,235,58.75
62,379,94.75
17,103,25.75
34,215,53.75
44,295,73.75
327,1738,434.5
315,1680,420.0
207,1211,302.75
387,2411,602.75
11,115,28.75
102,538,134.5
28,180,45.0
57,330,82.5
115,888,222.0
26,144,36.0
148,888,222.0
52,149,37.25
2,7,1.75
60,255,63.75
22,92,23.0
155,823,205.75
98,597,149.25
52,301,75.25
314,1788,447.0
347,1963,490.75
401,2287,571.75
15,90,22.5
96,569,142.25
96,569,142.25
84,467,116.75
102,609,152.25
115,586,146.5
306,1706,426.5
23,145,36.25
84,442,110.5
72,375,93.75
16,90,22.5
71,356,89.0
86,459,114.75
16,146,36.5
93,552,138.0
140,800,200.0
135,804,201.0
195,1165,291.25
121,725,181.25
120,708,177.0
115,703,175.75
1,1,0.25
308,2235,558.75
48,276,69.0
240,1565,391.25
160,1033,258.25
1,301,75.25
27,157,39.25
38,232,58.0
21,128,32.0
61,394,98.5
115,810,202.5
57,341,85.25
77,398,99.5
98,504,126.0
103,526,131.5
158,1178,294.5
176,1328,332.0
1,49,12.25
38,330,82.5
113,685,171.25
20,125,31.25
295,1831,457.75
102,557,139.25
151,1053,263.25
221,1358,339.5
207,1148,287.0
143,884,221.0
32,189,47.25
123,664,166.0
111,627,156.75
111,627,156.75
110,639,159.75
101,542,135.5
108,604,151.0
61,326,81.5
267,1539,384.75
365,2418,604.5
160,1012,253.0
153,1114,278.5
183,1277,319.25
47,284,71.0
140,959,239.75
233,1398,349.5
66,835,208.75
253,1619,404.75
74,580,145.0
160,1005,251.25
207,1442,360.5
239,1674,418.5
50,254,63.5
71,402,100.5
61,343,85.75
97,580,145.0
33,179,44.75
103,649,162.25
95,570,142.5
129,886,221.5
93,578,144.5
259,1687,421.75
202,1271,317.75
146,804,201.0
210,1156,289.0
162,1134,283.5
65,381,95.25
127,695,173.75
245,1611,402.75
1,24,6.0
1,15,3.75
7,34,8.5
7,34,8.5
182,1080,270.0
44,262,65.5
201,1103,275.75
97,580,145.0
57,353,88.25
6,45,11.25
138,703,175.75
150,918,229.5
58,307,76.75
81,575,143.75
178,1006,251.5
70,415,103.75
47,279,69.75
306,1985,496.25
303,1993,498.25
283,1642,410.5
103,565,141.25
103,565,141.25
19,104,26.0
78,494,123.5
60,318,79.5
93,523,130.75
203,1327,331.75
257,1585,396.25
10,48,12.0
86,539,134.75
67,412,103.0
6,34,8.5
25,145,36.25
248,1579,394.75
261,1577,394.25
131,744,186.0
109,648,162.0
88,534,133.5
37,179,44.75
25,124,31.0
125,908,227.0
10,52,13.0
98,562,140.5
215,1201,300.25
227,1521,380.25
337,1820,455.0
361,1843,460.75
172,916,229.0
192,1191,297.75
255,1393,348.25
296,1619,404.75
89,542,135.5
127,956,239.0
180,1326,331.5
205,1509,377.25
153,862,215.5
17,103,25.75
71,510,127.5
30,178,44.5
6,38,9.5
17,130,32.5
29,188,47.0
55,310,77.5
72,444,111.0
249,1441,360.25
71,362,90.5
1,1,0.25
90,516,129.0
63,397,99.25
77,445,111.25
117,710,177.5
140,828,207.0
211,1238,309.5
258,1487,371.75
284,1627,406.75
167,1004,251.0
368,2489,622.25
139,877,219.25
41,275,68.75
257,1468,367.0
262,1492,373.0
349,2346,586.5
265,1442,360.5
45,218,54.5
1,5,1.25
1,4,1.0
20,117,29.25
259,1523,380.75
18,94,23.5
112,643,160.75
60,373,93.25
16,97,24.25
134,808,202.0
33,209,52.25
10,47,11.75
10,48,12.0
429,2835,708.75
116,659,164.75
229,1404,351.0
24,135,33.75
245,1716,429.0
46,227,56.75
219,1278,319.5
256,1716,429.0
216,1488,372.0
246,1670,417.5
76,430,107.5
342,2025,506.25
293,1698,424.5
258,1589,397.25
73,461,115.25
27,182,45.5
280,1693,423.25
1,2,0.5
1,2,0.5
26,2004,501.0
1,8,2.0
17,90,22.5
6,27,6.75
9,39,9.75
1,5,1.25
1,3,0.75
6,31,7.75
2,13,3.25
297,1981,495.25
234,1447,361.75
7,34,8.5
116,728,182.0
185,1196,299.0
10,64,16.0
25,164,41.0
63,388,97.0
9,59,14.75
26,175,43.75
202,1015,253.75
75,407,101.75
148,696,174.0
24,145,36.25
82,507,126.75
108,675,168.75
58,374,93.5
125,770,192.5
109,1033,258.25
36,594,148.5
37,224,56.0
302,1939,484.75
268,1689,422.25
259,1596,399.0
77,469,117.25
297,1926,481.5
187,1281,320.25
189,1298,324.5
114,762,190.5
116,759,189.75
28,155,38.75
1,112,28.0
6,34,8.5
6,34,8.5
39,257,64.25
30,178,44.5
35,205,51.25
14,80,20.0
7,32,8.0
162,1118,279.5
88,495,123.75
87,517,129.25
123,707,176.75
77,517,129.25
148,826,206.5
82,491,122.75
66,376,94.0
76,416,104.0
42,245,61.25
74,403,100.75
77,425,106.25
329,2088,522.0
94,471,117.75
7,17,4.25
161,1042,260.5
198,1181,295.25
133,750,187.5
130,862,215.5
143,935,233.75
68,379,94.75
377,2159,539.75
168,928,232.0
229,1270,317.5
203,1141,285.25
201,1131,282.75
145,832,208.0
17,95,23.75
34,248,62.0
189,1074,268.5
210,1230,307.5
38,211,52.75
15,197,49.25
80,458,114.5
298,1718,429.5
19,119,29.75
13,63,15.75
259,1471,367.75
17,110,27.5
7,42,10.5
26,143,35.75
1,7,1.75
1,7,1.75
3,17,4.25
3,24,6.0
3,18,4.5
3,22,5.5
4,27,6.75
1,7,1.75
2,19,4.75
26,175,43.75
1,11,2.75
2,25,6.25
6,45,11.25
45,283,70.75
50,317,79.25
49,310,77.5
63,415,103.75
61,427,106.75
72,485,121.25
102,624,156.0
35,266,66.5
1,3,0.75
17,105,26.25
162,1163,290.75
149,1017,254.25
76,560,140.0
1,4,1.0
10,60,15.0
111,658,164.5
70,513,128.25
78,574,143.5
133,709,177.25
179,572,143.0
1,65,16.25
410,2582,645.5
60,362,90.5
109,682,170.5
72,356,89.0
229,1123,280.75
31,173,43.25
167,912,228.0
280,1650,412.5
29,152,38.0
52,309,77.25
121,617,154.25
26,191,47.75
122,622,155.5
109,540,135.0
1,7,1.75
45,235,58.75
45,235,58.75
205,1133,283.25
15,82,20.5
252,1561,390.25
284,1791,447.75
218,1335,333.75
289,1756,439.0
124,796,199.0
196,1262,315.5
27,156,39.0
188,1188,297.0
63,388,97.0
151,826,206.5
164,910,227.5
65,346,86.5
357,2174,543.5
190,1083,270.75
55,332,83.0
121,754,188.5
86,491,122.75
269,1824,456.0
277,1637,409.25
277,1642,410.5
289,1766,441.5
364,2210,552.5
115,757,189.25
238,1445,361.25
219,1347,336.75
183,1120,280.0
194,1191,297.75
134,797,199.25
25,176,44.0
114,593,148.25
141,1009,252.25
62,368,92.0
78,492,123.0
100,662,165.5
33,238,59.5
244,1635,408.75
325,2077,519.25
70,421,105.25
54,382,95.5
149,818,204.5
196,1085,271.25
244,1406,351.5
260,1525,381.25
213,1266,316.5
81,425,106.25
9,61,15.25
187,1164,291.0
20,143,35.75
163,927,231.75
256,1467,366.75
8,49,12.25
24,113,28.25
9,61,15.25
22,132,33.0
345,2042,510.5
6,32,8.0
64,502,125.5
64,502,125.5
149,937,234.25
124,799,199.75
198,970,242.5
308,1881,470.25
245,1249,312.25
57,320,80.0
101,598,149.5
21,268,67.0
127,855,213.75
127,702,175.5
147,842,210.5
193,1150,287.5
167,1028,257.0
200,1256,314.0
194,1173,293.25
169,1023,255.75
182,1195,298.75
102,561,140.25
80,421,105.25
71,390,97.5
95,501,125.25
30,161,40.25
61,407,101.75
78,502,125.5
258,1626,406.5
107,694,173.5
107,684,171.0
169,1091,272.75
210,1181,295.25
283,1584,396.0
43,260,65.0
165,1080,270.0
133,844,211.0
63,403,100.75
21,113,28.25
62,383,95.75
94,563,140.75
103,635,158.75
2,85,21.25
1,80,20.0
25,147,36.75
165,1024,256.0
22,113,28.25
30,187,46.75
176,2085,521.25
208,1498,374.5
141,1071,267.75
11,62,15.5
59,398,99.5
119,703,175.75
415,3324,831.0
26,128,32.0
75,464,116.0
62,383,95.75
75,464,116.0
75,464,116.0
158,1062,265.5
7,62,15.5
10,116,29.0
9,67,16.75
160,1133,283.25
155,1131,282.75
148,1088,272.0
60,361,90.25
302,1781,445.25
48,335,83.75
208,956,239.0
411,2638,659.5
411,2638,659.5
3,18,4.5
129,721,180.25
37,193,48.25
60,350,87.5
287,1603,400.75
11,61,15.25
237,1680,420.0
51,273,68.25
302,2051,512.75
17,105,26.25
132,838,209.5
203,1256,314.0
200,1344,336.0
201,1071,267.75
2,39,9.75
26,155,38.75
7,32,8.0
7,32,8.0
272,1596,399.0
233,1318,329.5
196,1100,275.0
1,15,3.75
102,630,157.5
1,2,0.5
23,115,28.75
10,39,9.75
346,1930,482.5
128,720,180.0
21,167,41.75
170,1106,276.5
292,1924,481.0
120,950,237.5
15,74,18.5
70,342,85.5
53,353,88.25
236,1470,367.5
94,573,143.25
160,997,249.25
265,1555,388.75
352,1873,468.25
297,1598,399.5
224,1249,312.25
171,987,246.75
248,1818,454.5
1,4,1.0
180,1236,309.0
42,230,57.5
137,717,179.25
72,378,94.5
143,813,203.25
145,863,215.75
123,709,177.25
291,1599,399.75
47,280,70.0
102,620,155.0
7,46,11.5
80,531,132.75
18,115,28.75
17,110,27.5
21,126,31.5
146,891,222.75
15,105,26.25
14,118,29.5
129,889,222.25
1,9,2.25
25,136,34.0
13,77,19.25
48,254,63.5
17,97,24.25
36,207,51.75
86,623,155.75
9,59,14.75
558,3498,874.5
28,153,38.25
1,1,0.25
247,1448,362.0
56,285,71.25
1,1,0.25
150,724,181.0
181,937,234.25
19,149,37.25
71,402,100.5
64,391,97.75
59,344,86.0
10,59,14.75
10,59,14.75
10,59,14.75
10,59,14.75
68,381,95.25
10,76,19.0
73,466,116.5
95,580,145.0
68,438,109.5
102,666,166.5
98,619,154.75
61,338,84.5
205,1248,312.0
5,30,7.5
115,683,170.75
143,875,218.75
65,409,102.25
145,900,225.0
163,977,244.25
67,384,96.0
210,1371,342.75
24,148,37.0
23,125,31.25
10,56,14.0
126,686,171.5
99,693,173.25
213,1222,305.5
67,394,98.5
64,412,103.0
206,1463,365.75
138,1001,250.25
59,388,97.0
85,572,143.0
57,369,92.25
179,1086,271.5
268,1692,423.0
6,35,8.75
1,10,2.5
2,22,5.5
2,22,5.5
6,64,16.0
6,64,16.0
6,29,7.25
6,32,8.0
6,32,8.0
4,18,4.5
30,274,68.5
171,1221,305.25
1,1,0.25
355,1850,462.5
155,811,202.75
15,93,23.25
324,1987,496.75
178,1028,257.0
119,654,163.5
45,296,74.0
46,312,78.0
237,1485,371.25
134,935,233.75
373,2822,705.5
202,1182,295.5
247,1363,340.75
192,1129,282.25
227,1451,362.75
2,16,4.0
2,16,4.0
3,21,5.25
67,340,85.0
7,38,9.5
172,958,239.5
155,1026,256.5
117,668,167.0
204,1301,325.25
69,349,87.25
141,984,246.0
42,312,78.0
108,638,159.5
11,56,14.0
47,264,66.0
46,253,63.25
118,700,175.0
96,1181,295.25
264,1979,494.75
424,2755,688.75
216,1420,355.0
110,761,190.25
366,2415,603.75
27,153,38.25
396,2099,524.75
17,82,20.5
31,174,43.5
162,1025,256.25
9,59,14.75
14,77,19.25
92,427,106.75
102,444,111.0
224,1592,398.0
20,112,28.0
1,1,0.25
56,337,84.25
320,2013,503.25
7,34,8.5
250,1518,379.5
213,1527,381.75
43,261,65.25
74,453,113.25
254,1350,337.5
208,1329,332.25
213,1252,313.0
47,271,67.75
3,19,4.75
567,3617,904.25
184,1166,291.5
98,631,157.75
225,1306,326.5
191,1174,293.5
112,636,159.0
7,29,7.25
56,346,86.5
54,333,83.25
5,21,5.25
84,409,102.25
85,490,122.5
83,480,120.0
43,280,70.0
39,234,58.5
171,853,213.25
224,1375,343.75
229,1377,344.25
177,1059,264.75
159,958,239.5
218,1370,342.5
67,420,105.0
1,21,5.25
287,1830,457.5
307,1984,496.0
7,34,8.5
164,1115,278.75
76,477,119.25
6,33,8.25
214,1225,306.25
258,1538,384.5
210,1465,366.25
219,1505,376.25
155,929,232.25
225,1341,335.25
201,1250,312.5
98,633,158.25
215,1363,340.75
287,1655,413.75
233,1490,372.5
25,124,31.0
138,689,172.25
3,16,4.0
394,2225,556.25
288,1643,410.75
45,259,64.75
192,1194,298.5
119,706,176.5
288,1818,454.5
199,1339,334.75
353,2253,563.25
39,220,55.0
28,154,38.5
32,185,46.25
11,71,17.75
166,1199,299.75
308,1993,498.25
12,58,14.5
23,162,40.5
15,93,23.25
55,320,80.0
26,142,35.5
29,204,51.0
69,299,74.75
76,528,132.0
82,523,130.75
110,644,161.0
26,154,38.5
42,276,69.0
30,190,47.5
45,340,85.0
39,261,65.25
48,325,81.25
142,973,243.25
146,986,246.5
27,149,37.25
29,226,56.5
35,268,67.0
35,268,67.0
111,634,158.5
52,257,64.25
26,166,41.5
14,81,20.25
14,82,20.5
9,54,13.5
1,1,0.25
1,1,0.25
203,1438,359.5
197,1220,305.0
230,1413,353.25
263,1611,402.75
71,421,105.25
223,1402,350.5
107,575,143.75
86,510,127.5
168,992,248.0
37,218,54.5
14,86,21.5
2,14,3.5
222,1209,302.25
23,99,24.75
41,220,55.0
76,400,100.0
87,464,116.0
113,608,152.0
113,608,152.0
5,38,9.5
81,540,135.0
42,276,69.0
372,2185,546.25
19,134,33.5
13,68,17.0
463,3002,750.5
93,386,96.5
25,141,35.25
15,91,22.75
47,294,73.5
7,34,8.5
259,1485,371.25
5,27,6.75
18,100,25.0
52,269,67.25
174,1163,290.75
178,1051,262.75
170,1130,282.5
59,333,83.25
69,375,93.75
87,475,118.75
97,615,153.75
118,976,244.0
114,1027,256.75
19,96,24.0
6,21,5.25
34,221,55.25
198,1107,276.75
236,1345,336.25
31,211,52.75
54,376,94.0
197,1263,315.75
141,923,230.75
370,3145,786.25
383,2135,533.75
181,1274,318.5
195,1462,365.5
2,10,2.5
204,1399,349.75
7,32,8.0
1,2,0.5
1,2,0.5
20,110,27.5
1,3,0.75
269,1415,353.75
32,174,43.5
12,62,15.5
576,3661,915.25
199,1307,326.75
12,107,26.75
155,1115,278.75
236,1600,400.0
45,282,70.5
11,69,17.25
25,150,37.5
17,93,23.25
17,108,27.0
10,54,13.5
19,116,29.0
19,106,26.5
24,147,36.75
24,148,37.0
19,124,31.0
26,153,38.25
30,171,42.75
34,188,47.0
23,146,36.5
24,141,35.25
2,14,3.5
172,886,221.5
492,3428,857.0
204,1328,332.0
229,1663,415.75
214,1885,471.25
214,1885,471.25
230,1309,327.25
34,179,44.75
14,60,15.0
14,82,20.5
149,975,243.75
332,2157,539.25
41,268,67.0
13,95,23.75
24,161,40.25
28,183,45.75
43,260,65.0
137,961,240.25
3,18,4.5
25,164,41.0
38,202,50.5
69,450,112.5
147,893,223.25
146,934,233.5
92,643,160.75
100,684,171.0
230,1234,308.5
125,870,217.5
17,93,23.25
150,763,190.75
213,1277,319.25
181,1217,304.25
168,1079,269.75
232,1567,391.75
307,2041,510.25
22,110,27.5
2,21,5.25
339,1960,490.0
259,1520,380.0
203,1260,315.0
12,68,17.0
7,32,8.0
43,275,68.75
293,1885,471.25
22,138,34.5
83,530,132.5
215,1355,338.75
35,194,48.5
39,261,65.25
94,558,139.5
209,1261,315.25
130,761,190.25
147,1770,442.5
108,1105,276.25
19,96,24.0
43,230,57.5
179,1106,276.5
138,821,205.25
4,19,4.75
29,156,39.0
34,192,48.0
7,34,8.5
7,32,8.0
78,518,129.5
7,34,8.5
9,45,11.25
38,217,54.25
7,32,8.0
154,976,244.0
290,1993,498.25
14,101,25.25
119,902,225.5
1,1,0.25
114,634,158.5
362,2223,555.75
74,420,105.0
10,42,10.5
20,85,21.25
54,257,64.25
63,439,109.75
12,55,13.75
188,1104,276.0
240,1343,335.75
60,377,94.25
321,1908,477.0
116,670,167.5
134,828,207.0
133,842,210.5
49,289,72.25
88,545,136.25
76,450,112.5
22,150,37.5
30,190,47.5
185,1017,254.25
115,643,160.75
88,480,120.0
151,1203,300.75
3,16,4.0
17,112,28.0
21,140,35.0
97,528,132.0
251,1331,332.75
187,1320,330.0
323,2016,504.0
16,89,22.25
47,216,54.0
80,424,106.0
69,356,89.0
109,584,146.0
99,636,159.0
149,874,218.5
195,1052,263.0
170,936,234.0
66,336,84.0
7,34,8.5
215,1791,447.75
16,106,26.5
16,75,18.75
25,133,33.25
19,101,25.25
88,535,133.75
75,466,116.5
108,687,171.75
186,1165,291.25
147,908,227.0
60,325,81.25
77,436,109.0
1,1,0.25
89,585,146.25
128,644,161.0
171,1012,253.0
1,1,0.25
482,3198,799.5
1,7,1.75
1,11,2.75
9,109,27.25
257,1679,419.75
222,1421,355.25
311,1915,478.75
32,163,40.75
11,51,12.75
5,10,2.5
5,10,2.5
157,930,232.5
7,32,8.0
42,248,62.0
1,1,0.25
187,1320,330.0
263,1561,390.25
226,1472,368.0
31,212,53.0
31,201,50.25
205,1399,349.75
289,1727,431.75
247,1540,385.0
206,1310,327.5
239,1235,308.75
105,556,139.0
3,14,3.5
28,150,37.5
33,183,45.75
230,1385,346.25
152,911,227.75
185,988,247.0
6,30,7.5
81,537,134.25
162,1066,266.5
148,942,235.5
126,678,169.5
104,651,162.75
136,898,224.5
224,1375,343.75
279,1766,441.5
202,1177,294.25
53,367,91.75
89,481,120.25
149,852,213.0
186,1178,294.5
126,762,190.5
254,1789,447.25
85,428,107.0
62,394,98.5
42,239,59.75
47,273,68.25
197,1206,301.5
87,478,119.5
58,339,84.75
36,204,51.0
63,341,85.25
179,1113,278.25
65,390,97.5
539,3003,750.75
317,1657,414.25
255,1368,342.0
195,1053,263.25
257,1402,350.5
296,1611,402.75
288,1602,400.5
236,1303,325.75
278,1531,382.75
384,2059,514.75
289,1613,403.25
418,2402,600.5
315,1813,453.25
97,596,149.0
238,1434,358.5
1,1,0.25
334,2052,513.0
413,2392,598.0
144,840,210.0
74,431,107.75
56,342,85.5
97,685,171.25
14,78,19.5
11,67,16.75
73,506,126.5
68,396,99.0
65,471,117.75
5,25,6.25
98,573,143.25
86,516,129.0
89,582,145.5
27,142,35.5
21,134,33.5
79,442,110.5
363,2272,568.0
87,567,141.75
86,524,131.0
55,385,96.25
101,618,154.5
52,346,86.5
404,2310,577.5
667,3550,887.5
90,624,156.0
16,93,23.25
23,140,35.0
90,624,156.0
192,1091,272.75
36,227,56.75
10,44,11.0
279,1773,443.25
31,159,39.75
23,110,27.5
7,34,8.5
13,49,12.25
1,2,0.5
1,2,0.5
1,2,0.5
1,3,0.75
45,225,56.25
18,73,18.25
22,113,28.25
10,56,14.0
10,57,14.25
12,64,16.0
86,507,126.75
110,668,167.0
95,575,143.75
23,155,38.75
338,2357,589.25
457,2666,666.5
194,1318,329.5
5,31,7.75
26,134,33.5
268,1741,435.25
28,156,39.0
299,1812,453.0
310,1860,465.0
293,1733,433.25
319,1815,453.75
309,1858,464.5
312,1787,446.75
331,1899,474.75
309,1780,445.0
297,1744,436.0
316,1862,465.5
291,1822,455.5
297,1921,480.25
312,2011,502.75
353,2200,550.0
287,1820,455.0
320,2028,507.0
301,1945,486.25
324,2062,515.5
328,2089,522.25
249,1534,383.5
141,857,214.25
124,838,209.5
89,544,136.0
6,34,8.5
19,181,45.25
99,568,142.0
6,26,6.5
13,69,17.25
10,49,12.25
63,346,86.5
27,171,42.75
77,369,92.25
25,113,28.25
171,1038,259.5
160,1223,305.75
198,1192,298.0
76,1055,263.75
227,1737,434.25
206,1518,379.5
109,616,154.0
1,7,1.75
67,455,113.75
37,184,46.0
55,321,80.25
360,2150,537.5
237,1322,330.5
198,1171,292.75
119,765,191.25
65,352,88.0
303,1897,474.25
218,1404,351.0
70,474,118.5
250,1725,431.25
45,238,59.5
11,67,16.75
138,869,217.25
276,1670,417.5
56,362,90.5
198,1132,283.0
198,1176,294.0
236,1377,344.25
196,1182,295.5
201,1211,302.75
216,1301,325.25
244,1471,367.75
216,1299,324.75
177,1063,265.75
223,1334,333.5
221,1325,331.25
211,1283,320.75
244,1467,366.75
60,345,86.25
44,214,53.5
9,58,14.5
213,1586,396.5
272,1509,377.25
176,1083,270.75
24,156,39.0
14,94,23.5
78,496,124.0
5,90,22.5
26,185,46.25
20,140,35.0
3,13,3.25
8,46,11.5
266,1549,387.25
272,1652,413.0
90,510,127.5
215,1221,305.25
33,172,43.0
455,2202,550.5
18,88,22.0
284,1856,464.0
34,190,47.5
229,1366,341.5
208,1135,283.75
37,197,49.25
11,79,19.75
53,285,71.25
353,2402,600.5
201,1167,291.75
1,2,0.5
1,9,2.25
1,11,2.75
3,27,6.75
27,160,40.0
7,32,8.0
36,260,65.0
1,1,0.25
93,461,115.25
82,486,121.5
86,510,127.5
15,64,16.0
34,207,51.75
17,114,28.5
18,94,23.5
201,1268,317.0
44,231,57.75
161,909,227.25
